date,reserve,min,max,planned,plan_percent,coal_type,days
2017-08-01,106.021,80.0,410.0,176.98664407320558,60,антрацит,0
2017-09-13,48.7,80.0,410.0,206.06157232330315,24,антрацит,17
2017-07-17,109.188,80.0,410.0,142.78397810189927,76,антрацит,0
2017-03-28,41.884,80.0,410.0,46.8473861412063,89,антрацит,24
2017-04-07,30.789,80.0,410.0,33.31327149673861,92,антрацит,0
2017-06-01,71.31,80.0,410.0,103.96525134483247,69,антрацит,0
2017-03-22,50.731,80.0,410.0,61.87734240596597,82,антрацит,36
2017-03-21,52.126,80.0,410.0,64.31531868606726,81,антрацит,34
2017-03-02,97.846,80.0,410.0,80.28000651094686,122,антрацит,53
2017-03-27,43.596,80.0,410.0,49.285362421307596,88,антрацит,31
2017-07-25,109.321,80.0,410.0,161.02539995326265,68,антрацит,93
2017-04-18,30.789,80.0,410.0,26.379220702623957,117,антрацит,0
2017-07-07,105.6,15,410.0,119.982200787695,88,антрацит,0
2017-04-03,33.169,80.0,410.0,35.8347445127803,93,антрацит,23
2017-06-20,91.432,80.0,410.0,91.71738016700374,100,антрацит,0
2017-03-15,66.234,80.0,410.0,78.943176366675,84,антрацит,30
2017-05-31,64.392,80.0,410.0,100.73944489321954,64,антрацит,0
2017-09-25,46.725,80.0,410.0,236.4151739943573,20,антрацит,60
2017-07-24,110.3,80.0,410.0,158.74522222184223,69,антрацит,0
2017-09-05,63.211,80.0,410.0,185.82583787593373,34,антрацит,0
2017-03-13,71.259,80.0,410.0,83.8191289268776,85,антрацит,33
2017-03-31,37.456,80.0,410.0,39.53345730090243,95,антрацит,24
2017-06-06,88.423,80.0,410.0,73.28291794799921,121,антрацит,0
2017-06-08,95.23,80.0,410.0,75.91641255071414,125,антрацит,0
2017-08-23,61.903,80.0,410.0,176.07919841962348,35,антрацит,50
2017-09-18,37.29,80.0,410.0,218.70890635290903,17,антрацит,16
2017-08-07,97.101,80.0,410.0,176.73915889495592,55,антрацит,43
2017-05-29,64.392,80.0,410.0,94.28783198999375,68,антрацит,0
2017-09-04,60.734,80.0,410.0,183.29637107001253,33,антрацит,0
2017-03-10,78.027,80.0,410.0,91.13305776718147,86,антрацит,28
2017-04-28,30.789,80.0,410.0,20.075538162519727,153,антрацит,0
2017-09-28,48.834,80.0,410.0,244.00357441212083,20,антрацит,0
2017-09-07,60.22,80.0,410.0,190.88477148777608,32,антрацит,23
